type,cost,name,text,damage
Water,"['Water', 'Colorless', 'Colorless']","Smokescreen","If the Defending Pok\u00e9mon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","40"
Water,"['Water', 'Colorless', 'Colorless']","Hypno Wave","Flip a coin. If heads, this attack does 30 damage plus 20 more damage. If tails, this attack does 30 damage and the Defending Pok\u00e9mon is now Asleep.","30+"
Water,"['Water']","Water Gun","This attack does 20 damage plus 10 more damage for each Energy attached to Quagsire but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.","20+"
Water,"['Colorless', 'Colorless', 'Colorless', 'Colorless']","Slam","Flip 2 coins. This attack does 50 damage times the number of heads.","50\u00d7"
Water,"['Water', 'Colorless']","Poison Sting","Flip a coin. If heads, the Defending Pok\u00e9mon is now Poisoned.",""
Water,"['Colorless']","Headbutt","","10"
Water,"['Water', 'Colorless']","Sleepy Ball","The Defending Pok\u00e9mon is now Asleep.","10"
Water,"['Water']","Wave Splash","","20"
Water,"['Colorless', 'Colorless', 'Colorless']","Water Bullet","Flip a number of coins equal to the number of Energy attached to Seadra. This attack does 30 damage plus 10 more damage for each heads.","30+"
Water,"['Colorless', 'Colorless']","Flail","Does 10 damage times the number of damage counters on Seaking.","10\u00d7"
Water,"['Water', 'Colorless', 'Colorless']","Undulate","Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Seaking.","30"
Water,"['Colorless']","Tail Whap","","10"
Water,"['Water']","Deep Dive","Flip 3 coins. For each heads, remove 1 damage counter from Wooper.",""
Water,"['Colorless']","Float","Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Chinchou.",""
Water,"['Colorless', 'Colorless']","Headbutt","","20"
Water,"['Colorless']","Headbutt","","10"
Water,"['Colorless', 'Colorless']","Scratch","","20"
Water,"['Water']","Splatter","Choose 1 of your opponent's Pok\u00e9mon. This attack does 10 damage to that Pok\u00e9mon. Don't apply Weakness and Resistance.","10"
Water,"['Colorless']","Fishing Tail","Search your discard pile for a Baby Pok\u00e9mon, Basic Pok\u00e9mon, Evolution card, or basic Energy card, show it to your opponent, and then put it into your hand.",""
Water,"['Colorless', 'Colorless']","Bite","","20"
Water,"['Colorless']","Poison Sting","Flip a coin. If heads, the Defending Pok\u00e9mon is now Poisoned.",""
Water,"['Water']","Recover","Discard 1 Energy card attached to Tentacool in order to use this attack. Remove all damage counters from Tentacool.",""
Water,"['Colorless', 'Colorless']","Water Gun","","30"
Water,"['Water', 'Water', 'Colorless']","Razor Shell","Flip a coin. If heads, this attack does 20 more damage.","40+"
Water,"['Colorless', 'Colorless']","Pike","Does 30 damage to 1 of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","30"
Water,"['Water', 'Water', 'Colorless']","Surf","","80"
Water,"['Colorless', 'Colorless', 'Colorless']","Hydro Pump","Does 10 more damage for each Water Energy attached to this Pok\u00e9mon.","70+"
Water,"['Water']","Water Gun","","10"
Water,"['Colorless']","Feather Dance","During your next turn, each of this Pok\u00e9mon's attacks does 40 more damage(before applying Weakness and Resistance).",""
Water,"['Water', 'Colorless']","Aqua Ring","Switch this Pok\u00e9mon with 1 of your Benched Pok\u00e9mon.","40"
Water,"['Colorless', 'Colorless']","Rapid Spin","Switch this Pok\u00e9mon with 1 of your Benched Pok\u00e9mon. Then, your opponent switches his or her Active Pok\u00e9mon with 1 of his or her Benched Pok\u00e9mon.","30"
Water,"['Water', 'Water', 'Water']","Splash Bomb","Flip a coin. If tails, this Pok\u00e9mon does 30 damage to itself.","120"
Water,"['Water', 'Water']","Water Gun","","30"
Water,"['Water', 'Colorless']","Star Freeze","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.","30"
Water,"['Water', 'Colorless']","Mud-Slap","","30"
Water,"['Water', 'Colorless', 'Colorless']","Endeavor","Flip 2 coins. This attack does 20 more damage for each heads.","40+"
Water,"['Colorless']","Lunge","Flip a coin. If tails, this attack does nothing.","20"
Water,"['Grass', 'Fighting', 'Colorless']","Sand Tomb","The Defending Pok\u00e9mon can't retreat during your opponent's next turn.","80"
Water,"['Colorless']","Sand Attack","If the Defending Pok\u00e9mon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.","20"
Water,"['Grass', 'Fighting', 'Colorless']","Super Vibration","","60"
Water,"['Water', 'Colorless']","Water Pulse","Your opponent's Active Pok\u00e9mon is now Asleep.","30"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Giant Whirlpool","Return 2 Water Energy attached to this Pok\u00e9mon to your hand.","140"
Water,"['Colorless']","Freeze Solid","If there are any Energy cards in your discard pile, flip a coin. If heads, attach 1 of them to Articuno.","10"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Ice Cyclone","Flip a coin. If heads, this attack does 10 damage to each of your opponent's Benched Pok\u00e9mon. If tails, this attack does 10 damage to each of your Pok\u00e9mon in play. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)","50"
Water,"['Water', 'Colorless']","Freeze Lock","Flip a coin. If heads, your opponent can't attach Energy cards from his or her hand to his or her Active Pok\u00e9mon during his or her next turn.","20"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Crushing Ice","This attack does 40 damage plus 10 more damage for each Energy in the Defending Pok\u00e9mon's Retreat Cost. Damage is calculated using the Defending Pok\u00e9mon's Retreat Cost after applying effects to the Retreat Cost.","40+"
Water,"['Water', 'Colorless']","Freeze Lock","Flip a coin. If heads, your opponent can't attach Energy cards from his or her hand to his or her Active Pok\u00e9mon during his or her next turn.","20"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Crushing Ice","This attack does 40 damage plus 10 more damage for each Energy in the Defending Pok\u00e9mon's Retreat Cost. Damage is calculated using the Defending Pok\u00e9mon's Retreat Cost after applying effects to the Retreat Cost.","40+"
Water,"['Water', 'Colorless', 'Colorless', 'Colorless']","Dragon's Vengeance","If Gyarados has 7 or more damage counters on it, this attack's base damage is 100.",""
Water,"['Colorless']","Sudden Growth","Attach any number of basic Energy cards from your hand to Politoed.",""
Water,"['Water', 'Colorless', 'Colorless']","Frog Hop","Flip a coin. If heads, this attack does 30 damage plus 20 more damage.","30+"
Water,"['Water', 'Water', 'Colorless', 'Colorless', 'Colorless']","Energy Splash","Move 2 Energy cards attached to Politoed to 1 or 2 of your Benched Pok\u00e9mon. (You may put both on the same Pok\u00e9mon, or 1 each on 2 different Pok\u00e9mon.) If you have no Benched Pok\u00e9mon, ignore this effect.","70"
Water,"['Colorless']","Sudden Growth","Attach any number of basic Energy cards from your hand to Politoed.",""
Water,"['Water', 'Colorless', 'Colorless']","Frog Hop","Flip a coin. If heads, this attack does 30 damage plus 20 more damage.","30+"
Water,"['Water', 'Water', 'Colorless', 'Colorless', 'Colorless']","Energy Splash","Move 2 Energy cards attached to Politoed to 1 or 2 of your Benched Pok\u00e9mon. (You may put both on the same Pok\u00e9mon, or 1 each on 2 different Pok\u00e9mon.) If you have no Benched Pok\u00e9mon, ignore this effect.","70"
Water,"['Colorless', 'Colorless']","Hypnosplash","The Defending Pok\u00e9mon is now Asleep.","10"
Water,"['Water', 'Colorless', 'Colorless']","Aqua Trick","If the Defending Pok\u00e9mon has any Energy cards attached to it, flip a coin. If heads, choose 1 of those Energy cards and move it to 1 of your opponent's Benched Pok\u00e9mon. If your opponent has no Benched Pok\u00e9mon, ignore this effect.","40"
Water,"['Colorless', 'Colorless']","Hypnosplash","The Defending Pok\u00e9mon is now Asleep.","10"
Water,"['Water', 'Colorless', 'Colorless']","Aqua Trick","If the Defending Pok\u00e9mon has any Energy cards attached to it, flip a coin. If heads, choose 1 of those Energy cards and move it to 1 of your opponent's Benched Pok\u00e9mon. If your opponent has no Benched Pok\u00e9mon, ignore this effect.","40"
Water,"['Water']","Water Gun","This attack does 10 damage plus 20 more damage for each Energy attached to Starmie but not used to pay for this attack's energy cost. You can't add more than 40 damage in this way.","10+"
Water,"['Colorless', 'Colorless', 'Colorless']","Core Blast","This attack does 30 damage plus 20 more damage for each Special Energy card attached to the Defending Pok\u00e9mon.","30+"
Water,"['Colorless', 'Colorless']","Assist","Search your deck for a Supporter card, show it to your opponent and put it into your hand. Shuffle your deck afterward.",""
Water,"['Water', 'Water', 'Colorless']","Hypnoblast","Flip a coin. If heads, the Defending Pok\u00e9mon is now Asleep.","30"
Water,"['Colorless']","Signs of Evolution","Flip a coin. If heads, search your deck for a card that evolves from Magikarp, show it to your opponent, and put it into your hand. Shuffle your deck afterward.",""
Water,"['Water']","Splash","","10"
Water,"['Water']","Sleep Bubble","The Defending Pok\u00e9mon is now Asleep.","10"
Water,"['Colorless', 'Colorless']","Doubleslap","Flip 2 coins. This attack does 20 damage times the number of heads.","20\u00d7"
Water,"['Colorless']","Energy Healing","Remove 2 damage counters from Staryu for each energy attached to it. If it has fewer damage counters than that, remove all of them.",""
Water,"['Water']","Doubleslap","Flip 2 coins. This attack does 10 damage times the number of heads.","10\u00d7"
Water,"['Colorless', 'Colorless', 'Colorless']","Land Crush","","80"
Water,"['Darkness', 'Fairy', 'Colorless', 'Colorless']","Core Enforcer","Discard a Darkness Energy and a Fairy Energy from this Pok\u00e9mon.","150"
Water,"['Water', 'Psychic', 'Colorless']","Poison Breath","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Poisoned.","60"
Water,"['Water']","Bubble","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.",""
Water,"['Fighting']","Shred","This attack's damage isn't affected by any effects on your opponent's Active Pok\u00e9mon.","30"
Water,"['Water', 'Fighting', 'Fighting', 'Colorless']","Hyper Beam","Flip a coin. If heads, discard an Energy attached to your opponent's Active Pok\u00e9mon.","100"
Water,"['Water']","Epic Splash","Flip 2 coins. If either of them is tails, this attack does nothing.","30"
Water,"['Colorless', 'Colorless']","Full Retaliation","This attack does 30 more damage for each damage counter on each of your Benched Magikarp.","30+"
Water,"['Water', 'Water', 'Colorless', 'Colorless']","Thrash","Flip a coin. If heads, this attack does 30 more damage. If tails, this Pok\u00e9mon does 30 damage to itself.","100+"
Water,"['Water', 'Colorless']","Ice Beam","Flip a coin. If heads, your opponent's Active Pok\u00e9mon is now Paralyzed.","30"
Water,"['Water', 'Colorless', 'Colorless']","Resistance Blizzard","During your opponent's next turn, prevent all effects of attacks, including damage, done to this Pok\u00e9mon by Pok\u00e9mon-EX.","70"
Water,"['Colorless', 'Colorless']","Liquid Blow","This attack does 20 damage to 1 of your opponent's Pok\u00e9mon for each Colorless in its Retreat Cost. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)",""
Water,"['Water', 'Fairy', 'Colorless', 'Colorless']","Shining Breath","During your opponent's next turn, this Pok\u00e9mon can't be affected by any Special Conditions.","110"
Water,"['Water', 'Water', 'Water', 'Water', 'Water']","Super Splash","","180"
Water,"['Water']","Towering Splash-GX","If this Pok\u00e9mon has at least 7 extra Water Energy attached to it (in addition to this attack's cost), this attack does 100 damage to each of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.) (You can't use more than 1 GX attack in a game.)","10"
Water,"['Water', 'Water', 'Water', 'Water', 'Water']","Super Splash","","180"
Water,"['Water']","Towering Splash-GX","If this Pok\u00e9mon has at least 7 extra Water Energy attached to it (in addition to this attack's cost), this attack does 100 damage to each of your opponent's Benched Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.) (You can't use more than 1 GX attack in a game.)","10"
Water,"['Water', 'Psychic', 'Psychic', 'Colorless']","Buster Purge","Discard 3 Energy from this Pok\u00e9mon.","240"
Water,"['Psychic']","Aero Unit-GX","Attach 5 basic Energy cards from your discard pile to your Pok\u00e9mon in any way you like. If this Pok\u00e9mon has at least 1 extra Energy attached to it (in addition to this attack's cost), prevent all effects of attacks, including damage, done to it during your opponent's next turn. (You can't use more than 1 GX attack in a game.)",""
Water,"['Water', 'Psychic', 'Psychic', 'Colorless']","Buster Purge","Discard 3 Energy from this Pok\u00e9mon.","240"
Water,"['Psychic']","Aero Unit-GX","Attach 5 basic Energy cards from your discard pile to your Pok\u00e9mon in any way you like. If this Pok\u00e9mon has at least 1 extra Energy attached to it (in addition to this attack's cost), prevent all effects of attacks, including damage, done to it during your opponent's next turn. (You can't use more than 1 GX attack in a game.)",""
Water,"['Colorless']","Amass","Search your deck for a basic Energy card and attach it to this Pok\u00e9mon. Then, shuffle your deck.",""
Water,"['Colorless', 'Colorless', 'Colorless']","Power Cyclone","Move an Energy from this Pok\u00e9mon to 1 of your Benched Pok\u00e9mon.","80"
Water,"['Water']","Pound","","10"
Water,"['Water', 'Colorless']","Water Gun","","20"
Water,"['Colorless', 'Colorless']","Bubble Beat","This attack does 20 more damage times the amount of Water Energy attached to your Pok\u00e9mon.","10+"
Water,"['Water', 'Water', 'Water', 'Colorless']","Roaring Seas","Discard an Energy from your opponent's Active Pok\u00e9mon.","120"
Water,"['Colorless', 'Colorless']","Grand Echo-GX","Heal all damage from all of your Pok\u00e9mon. (You can't use more than 1 GX attack in a game.)",""
Water,"['Colorless']","Adamantine Press","During your opponent's next turn, this Pok\u00e9mon takes 30 less damage from attacks (after applying Weakness and Resistance).","30"
Water,"['Lightning', 'Fighting', 'Colorless', 'Colorless']","Shred","This attack's damage isn't affected by any effects on your opponent's Active Pok\u00e9mon.","130"
